model,roberta-base
learning_rate,2e-05
train_batch_size,8
eval_batch_size,4
epochs,10


EPOCH 1
epoch,train_loss,val_loss,test_loss,val_f1_macro,val_f1_micro,test_f1_macro,test_f1_micro,val_pearson_mean,test_pearson_mean
1,0.30904657155396004,0.26671651005744934,0.2625659108161926,0.003149508951683318,0.005672149744753261,0.0014336917562724016,0.002331002331002331,0.3044936299324036,0.2760081499814987

FINAL TEST SCORES AFTER EPOCH 1
metric,value
test_loss,0.2625659108161926
test_f1_macro,0.0014336917562724016
test_f1_micro,0.002331002331002331
test_pearson_mean,0.2760081499814987

CLASSWISE RESULTS AFTER EPOCH 1
class,precision,recall,f1_score,support
sadness_1,0.5,0.010101010101010102,0.019801980198019802,99.0
sadness_2,0.0,0.0,0.0,53.0
sadness_3,0.42857142857142855,0.5454545454545454,0.48,22.0
surprise_1,0.38666666666666666,0.2396694214876033,0.29591836734693877,121.0
surprise_2,0.7,0.1320754716981132,0.2222222222222222,53.0
surprise_3,0.0,0.0,0.0,6.0

EPOCH 3
epoch,train_loss,val_loss,test_loss,val_f1_macro,val_f1_micro,test_f1_macro,test_f1_micro,val_pearson_mean,test_pearson_mean
1,0.30904657155396004,0.26671651005744934,0.2625659108161926,0.003149508951683318,0.005672149744753261,0.0014336917562724016,0.002331002331002331,0.3044936299324036,0.2760081499814987
2,0.2503195851437959,0.2446790635585785,0.24014341831207275,0.13929204589869423,0.17535545023696683,0.13893604221853453,0.1902071563088512,0.40935074388980863,0.40734222531318665
3,0.21401270198435918,0.2356061488389969,0.2320442944765091,0.18695081318230258,0.25075659316904453,0.20575299630441848,0.2798283261802575,0.4436633865038554,0.4174725830554962

FINAL TEST SCORES AFTER EPOCH 3
metric,value
test_loss,0.2320442944765091
test_f1_macro,0.20575299630441848
test_f1_micro,0.2798283261802575
test_pearson_mean,0.4174725830554962

CLASSWISE RESULTS AFTER EPOCH 3
class,precision,recall,f1_score,support
anger_1,1.0,0.027777777777777776,0.05405405405405406,36.0
anger_2,1.0,0.06666666666666667,0.125,15.0
anger_3,0.0,0.0,0.0,9.0
fear_1,0.48936170212765956,0.14465408805031446,0.22330097087378642,159.0
fear_2,0.475,0.1919191919191919,0.2733812949640288,99.0
fear_3,0.75,0.48,0.5853658536585366,50.0
joy_1,0.5054945054945055,0.5054945054945055,0.5054945054945055,91.0
joy_2,0.3,0.0967741935483871,0.14634146341463414,31.0
joy_3,0.0,0.0,0.0,12.0
sadness_1,0.5,0.050505050505050504,0.09174311926605505,99.0
sadness_2,0.0,0.0,0.0,53.0
sadness_3,0.5454545454545454,0.5454545454545454,0.5454545454545454,22.0
surprise_1,0.4523809523809524,0.15702479338842976,0.2331288343558282,121.0
surprise_2,0.7692307692307693,0.18867924528301888,0.30303030303030304,53.0
surprise_3,0.0,0.0,0.0,6.0

EPOCH 4
epoch,train_loss,val_loss,test_loss,val_f1_macro,val_f1_micro,test_f1_macro,test_f1_micro,val_pearson_mean,test_pearson_mean
1,0.30904657155396004,0.26671651005744934,0.2625659108161926,0.003149508951683318,0.005672149744753261,0.0014336917562724016,0.002331002331002331,0.3044936299324036,0.2760081499814987
2,0.2503195851437959,0.2446790635585785,0.24014341831207275,0.13929204589869423,0.17535545023696683,0.13893604221853453,0.1902071563088512,0.40935074388980863,0.40734222531318665
3,0.21401270198435918,0.2356061488389969,0.2320442944765091,0.18695081318230258,0.25075659316904453,0.20575299630441848,0.2798283261802575,0.4436633865038554,0.4174725830554962
4,0.18566928508310665,0.23014134168624878,0.22870288789272308,0.2844793109064676,0.3940443213296399,0.278139525684719,0.3978201634877384,0.4640623946984609,0.43749649326006573

FINAL TEST SCORES AFTER EPOCH 4
metric,value
test_loss,0.22870288789272308
test_f1_macro,0.278139525684719
test_f1_micro,0.3978201634877384
test_pearson_mean,0.43749649326006573

CLASSWISE RESULTS AFTER EPOCH 4
class,precision,recall,f1_score,support
anger_1,0.42857142857142855,0.08333333333333333,0.13953488372093023,36.0
anger_2,1.0,0.06666666666666667,0.125,15.0
anger_3,0.0,0.0,0.0,9.0
fear_1,0.4444444444444444,0.5283018867924528,0.4827586206896552,159.0
fear_2,0.4117647058823529,0.35353535353535354,0.3804347826086957,99.0
fear_3,0.8260869565217391,0.38,0.5205479452054794,50.0
joy_1,0.5340909090909091,0.5164835164835165,0.5251396648044693,91.0
joy_2,0.4782608695652174,0.3548387096774194,0.4074074074074074,31.0
joy_3,0.0,0.0,0.0,12.0
sadness_1,0.43209876543209874,0.35353535353535354,0.3888888888888889,99.0
sadness_2,0.5,0.018867924528301886,0.03636363636363636,53.0
sadness_3,0.48148148148148145,0.5909090909090909,0.5306122448979592,22.0
surprise_1,0.4714285714285714,0.2727272727272727,0.34554973821989526,121.0
surprise_2,0.625,0.18867924528301888,0.2898550724637681,53.0
surprise_3,0.0,0.0,0.0,6.0

EPOCH 5
epoch,train_loss,val_loss,test_loss,val_f1_macro,val_f1_micro,test_f1_macro,test_f1_micro,val_pearson_mean,test_pearson_mean
1,0.30904657155396004,0.26671651005744934,0.2625659108161926,0.003149508951683318,0.005672149744753261,0.0014336917562724016,0.002331002331002331,0.3044936299324036,0.2760081499814987
2,0.2503195851437959,0.2446790635585785,0.24014341831207275,0.13929204589869423,0.17535545023696683,0.13893604221853453,0.1902071563088512,0.40935074388980863,0.40734222531318665
3,0.21401270198435918,0.2356061488389969,0.2320442944765091,0.18695081318230258,0.25075659316904453,0.20575299630441848,0.2798283261802575,0.4436633865038554,0.4174725830554962
4,0.18566928508310665,0.23014134168624878,0.22870288789272308,0.2844793109064676,0.3940443213296399,0.278139525684719,0.3978201634877384,0.4640623946984609,0.43749649326006573
5,0.15841404532614026,0.2344459891319275,0.23480992019176483,0.32419792690258,0.4155844155844156,0.3238421767072239,0.4184818481848185,0.4683956821759542,0.4374850829442342

FINAL TEST SCORES AFTER EPOCH 5
metric,value
test_loss,0.23480992019176483
test_f1_macro,0.3238421767072239
test_f1_micro,0.4184818481848185
test_pearson_mean,0.4374850829442342

CLASSWISE RESULTS AFTER EPOCH 5
class,precision,recall,f1_score,support
anger_1,0.5,0.16666666666666666,0.25,36.0
anger_2,0.75,0.2,0.3157894736842105,15.0
anger_3,0.0,0.0,0.0,9.0
fear_1,0.4576271186440678,0.33962264150943394,0.3898916967509025,159.0
fear_2,0.4214876033057851,0.5151515151515151,0.4636363636363636,99.0
fear_3,0.6136363636363636,0.54,0.574468085106383,50.0
joy_1,0.5106382978723404,0.5274725274725275,0.518918918918919,91.0
joy_2,0.42857142857142855,0.4838709677419355,0.45454545454545453,31.0
joy_3,0.0,0.0,0.0,12.0
sadness_1,0.4634146341463415,0.3838383838383838,0.4198895027624309,99.0
sadness_2,0.5714285714285714,0.07547169811320754,0.13333333333333333,53.0
sadness_3,0.5238095238095238,0.5,0.5116279069767442,22.0
surprise_1,0.5063291139240507,0.3305785123966942,0.4,121.0
surprise_2,0.4878048780487805,0.37735849056603776,0.425531914893617,53.0
surprise_3,0.0,0.0,0.0,6.0

EPOCH 6
epoch,train_loss,val_loss,test_loss,val_f1_macro,val_f1_micro,test_f1_macro,test_f1_micro,val_pearson_mean,test_pearson_mean
1,0.30904657155396004,0.26671651005744934,0.2625659108161926,0.003149508951683318,0.005672149744753261,0.0014336917562724016,0.002331002331002331,0.3044936299324036,0.2760081499814987
2,0.2503195851437959,0.2446790635585785,0.24014341831207275,0.13929204589869423,0.17535545023696683,0.13893604221853453,0.1902071563088512,0.40935074388980863,0.40734222531318665
3,0.21401270198435918,0.2356061488389969,0.2320442944765091,0.18695081318230258,0.25075659316904453,0.20575299630441848,0.2798283261802575,0.4436633865038554,0.4174725830554962
4,0.18566928508310665,0.23014134168624878,0.22870288789272308,0.2844793109064676,0.3940443213296399,0.278139525684719,0.3978201634877384,0.4640623946984609,0.43749649326006573
5,0.15841404532614026,0.2344459891319275,0.23480992019176483,0.32419792690258,0.4155844155844156,0.3238421767072239,0.4184818481848185,0.4683956821759542,0.4374850829442342
6,0.136259997904542,0.24402320384979248,0.24638855457305908,0.3680604251130678,0.45143212951432127,0.3679029967021297,0.4527829893683552,0.46908212701479596,0.43672952950000765

FINAL TEST SCORES AFTER EPOCH 6
metric,value
test_loss,0.24638855457305908
test_f1_macro,0.3679029967021297
test_f1_micro,0.4527829893683552
test_pearson_mean,0.43672952950000765

CLASSWISE RESULTS AFTER EPOCH 6
class,precision,recall,f1_score,support
anger_1,0.3333333333333333,0.08333333333333333,0.13333333333333333,36.0
anger_2,0.6666666666666666,0.13333333333333333,0.2222222222222222,15.0
anger_3,0.0,0.0,0.0,9.0
fear_1,0.44776119402985076,0.5660377358490566,0.5,159.0
fear_2,0.4444444444444444,0.40404040404040403,0.42328042328042326,99.0
fear_3,0.6097560975609756,0.5,0.5494505494505495,50.0
joy_1,0.5,0.5714285714285714,0.5333333333333333,91.0
joy_2,0.48484848484848486,0.5161290322580645,0.5,31.0
joy_3,0.625,0.4166666666666667,0.5,12.0
sadness_1,0.44086021505376344,0.41414141414141414,0.4270833333333333,99.0
sadness_2,0.6,0.16981132075471697,0.2647058823529412,53.0
sadness_3,0.5652173913043478,0.5909090909090909,0.5777777777777777,22.0
surprise_1,0.5222222222222223,0.3884297520661157,0.44549763033175355,121.0
surprise_2,0.5757575757575758,0.3584905660377358,0.4418604651162791,53.0
surprise_3,0.0,0.0,0.0,6.0

EPOCH 7
epoch,train_loss,val_loss,test_loss,val_f1_macro,val_f1_micro,test_f1_macro,test_f1_micro,val_pearson_mean,test_pearson_mean
1,0.30904657155396004,0.26671651005744934,0.2625659108161926,0.003149508951683318,0.005672149744753261,0.0014336917562724016,0.002331002331002331,0.3044936299324036,0.2760081499814987
2,0.2503195851437959,0.2446790635585785,0.24014341831207275,0.13929204589869423,0.17535545023696683,0.13893604221853453,0.1902071563088512,0.40935074388980863,0.40734222531318665
3,0.21401270198435918,0.2356061488389969,0.2320442944765091,0.18695081318230258,0.25075659316904453,0.20575299630441848,0.2798283261802575,0.4436633865038554,0.4174725830554962
4,0.18566928508310665,0.23014134168624878,0.22870288789272308,0.2844793109064676,0.3940443213296399,0.278139525684719,0.3978201634877384,0.4640623946984609,0.43749649326006573
5,0.15841404532614026,0.2344459891319275,0.23480992019176483,0.32419792690258,0.4155844155844156,0.3238421767072239,0.4184818481848185,0.4683956821759542,0.4374850829442342
6,0.136259997904542,0.24402320384979248,0.24638855457305908,0.3680604251130678,0.45143212951432127,0.3679029967021297,0.4527829893683552,0.46908212701479596,0.43672952950000765
7,0.11911078696308831,0.25051310658454895,0.2534690797328949,0.3661220573070088,0.45264145045326665,0.3715364103895433,0.4578616352201258,0.4646078666051229,0.43415207266807554

FINAL TEST SCORES AFTER EPOCH 7
metric,value
test_loss,0.2534690797328949
test_f1_macro,0.3715364103895433
test_f1_micro,0.4578616352201258
test_pearson_mean,0.43415207266807554

CLASSWISE RESULTS AFTER EPOCH 7
class,precision,recall,f1_score,support
anger_1,0.5454545454545454,0.16666666666666666,0.2553191489361702,36.0
anger_2,1.0,0.06666666666666667,0.125,15.0
anger_3,0.0,0.0,0.0,9.0
fear_1,0.46464646464646464,0.5786163522012578,0.5154061624649859,159.0
fear_2,0.43137254901960786,0.4444444444444444,0.43781094527363185,99.0
fear_3,0.7333333333333333,0.44,0.55,50.0
joy_1,0.5476190476190477,0.5054945054945055,0.5257142857142857,91.0
joy_2,0.5454545454545454,0.3870967741935484,0.4528301886792453,31.0
joy_3,0.6666666666666666,0.5,0.5714285714285714,12.0
sadness_1,0.4536082474226804,0.4444444444444444,0.4489795918367347,99.0
sadness_2,0.4444444444444444,0.1509433962264151,0.22535211267605634,53.0
sadness_3,0.5454545454545454,0.5454545454545454,0.5454545454545454,22.0
surprise_1,0.47619047619047616,0.4132231404958678,0.4424778761061947,121.0
surprise_2,0.6,0.39622641509433965,0.4772727272727273,53.0
surprise_3,0.0,0.0,0.0,6.0

EPOCH 8
epoch,train_loss,val_loss,test_loss,val_f1_macro,val_f1_micro,test_f1_macro,test_f1_micro,val_pearson_mean,test_pearson_mean
1,0.30904657155396004,0.26671651005744934,0.2625659108161926,0.003149508951683318,0.005672149744753261,0.0014336917562724016,0.002331002331002331,0.3044936299324036,0.2760081499814987
2,0.2503195851437959,0.2446790635585785,0.24014341831207275,0.13929204589869423,0.17535545023696683,0.13893604221853453,0.1902071563088512,0.40935074388980863,0.40734222531318665
3,0.21401270198435918,0.2356061488389969,0.2320442944765091,0.18695081318230258,0.25075659316904453,0.20575299630441848,0.2798283261802575,0.4436633865038554,0.4174725830554962
4,0.18566928508310665,0.23014134168624878,0.22870288789272308,0.2844793109064676,0.3940443213296399,0.278139525684719,0.3978201634877384,0.4640623946984609,0.43749649326006573
5,0.15841404532614026,0.2344459891319275,0.23480992019176483,0.32419792690258,0.4155844155844156,0.3238421767072239,0.4184818481848185,0.4683956821759542,0.4374850829442342
6,0.136259997904542,0.24402320384979248,0.24638855457305908,0.3680604251130678,0.45143212951432127,0.3679029967021297,0.4527829893683552,0.46908212701479596,0.43672952950000765
7,0.11911078696308831,0.25051310658454895,0.2534690797328949,0.3661220573070088,0.45264145045326665,0.3715364103895433,0.4578616352201258,0.4646078666051229,0.43415207266807554
8,0.1034341649970545,0.2545353174209595,0.25596800446510315,0.37710861858689165,0.4426649583600256,0.38131073023265477,0.4514066496163683,0.4582793672879537,0.4329599897066752

FINAL TEST SCORES AFTER EPOCH 8
metric,value
test_loss,0.25596800446510315
test_f1_macro,0.38131073023265477
test_f1_micro,0.4514066496163683
test_pearson_mean,0.4329599897066752

CLASSWISE RESULTS AFTER EPOCH 8
class,precision,recall,f1_score,support
anger_1,0.5833333333333334,0.19444444444444445,0.2916666666666667,36.0
anger_2,0.5,0.2,0.2857142857142857,15.0
anger_3,0.0,0.0,0.0,9.0
fear_1,0.4697986577181208,0.44025157232704404,0.45454545454545453,159.0
fear_2,0.4563106796116505,0.47474747474747475,0.46534653465346537,99.0
fear_3,0.6857142857142857,0.48,0.5647058823529412,50.0
joy_1,0.5444444444444444,0.5384615384615384,0.5414364640883977,91.0
joy_2,0.4642857142857143,0.41935483870967744,0.4406779661016949,31.0
joy_3,0.625,0.4166666666666667,0.5,12.0
sadness_1,0.47058823529411764,0.40404040404040403,0.43478260869565216,99.0
sadness_2,0.5384615384615384,0.2641509433962264,0.35443037974683544,53.0
sadness_3,0.5,0.5909090909090909,0.5416666666666666,22.0
surprise_1,0.4811320754716981,0.4214876033057851,0.44933920704845814,121.0
surprise_2,0.5151515151515151,0.32075471698113206,0.3953488372093023,53.0
surprise_3,0.0,0.0,0.0,6.0

EPOCH 9
epoch,train_loss,val_loss,test_loss,val_f1_macro,val_f1_micro,test_f1_macro,test_f1_micro,val_pearson_mean,test_pearson_mean
1,0.30904657155396004,0.26671651005744934,0.2625659108161926,0.003149508951683318,0.005672149744753261,0.0014336917562724016,0.002331002331002331,0.3044936299324036,0.2760081499814987
2,0.2503195851437959,0.2446790635585785,0.24014341831207275,0.13929204589869423,0.17535545023696683,0.13893604221853453,0.1902071563088512,0.40935074388980863,0.40734222531318665
3,0.21401270198435918,0.2356061488389969,0.2320442944765091,0.18695081318230258,0.25075659316904453,0.20575299630441848,0.2798283261802575,0.4436633865038554,0.4174725830554962
4,0.18566928508310665,0.23014134168624878,0.22870288789272308,0.2844793109064676,0.3940443213296399,0.278139525684719,0.3978201634877384,0.4640623946984609,0.43749649326006573
5,0.15841404532614026,0.2344459891319275,0.23480992019176483,0.32419792690258,0.4155844155844156,0.3238421767072239,0.4184818481848185,0.4683956821759542,0.4374850829442342
6,0.136259997904542,0.24402320384979248,0.24638855457305908,0.3680604251130678,0.45143212951432127,0.3679029967021297,0.4527829893683552,0.46908212701479596,0.43672952950000765
7,0.11911078696308831,0.25051310658454895,0.2534690797328949,0.3661220573070088,0.45264145045326665,0.3715364103895433,0.4578616352201258,0.4646078666051229,0.43415207266807554
8,0.1034341649970545,0.2545353174209595,0.25596800446510315,0.37710861858689165,0.4426649583600256,0.38131073023265477,0.4514066496163683,0.4582793672879537,0.4329599897066752
9,0.09182200258077397,0.2636389136314392,0.26623204350471497,0.39620989002794105,0.46015503875968994,0.38206136478845765,0.4540337711069418,0.4588768561681112,0.4294037133455276

FINAL TEST SCORES AFTER EPOCH 9
metric,value
test_loss,0.26623204350471497
test_f1_macro,0.38206136478845765
test_f1_micro,0.4540337711069418
test_pearson_mean,0.4294037133455276

CLASSWISE RESULTS AFTER EPOCH 9
class,precision,recall,f1_score,support
anger_1,0.5,0.19444444444444445,0.28,36.0
anger_2,0.5,0.06666666666666667,0.11764705882352941,15.0
anger_3,0.0,0.0,0.0,9.0
fear_1,0.4482758620689655,0.49056603773584906,0.46846846846846846,159.0
fear_2,0.4411764705882353,0.45454545454545453,0.44776119402985076,99.0
fear_3,0.7666666666666667,0.46,0.575,50.0
joy_1,0.5357142857142857,0.4945054945054945,0.5142857142857142,91.0
joy_2,0.48148148148148145,0.41935483870967744,0.4482758620689655,31.0
joy_3,0.7,0.5833333333333334,0.6363636363636364,12.0
sadness_1,0.4336283185840708,0.494949494949495,0.46226415094339623,99.0
sadness_2,0.5,0.2641509433962264,0.345679012345679,53.0
sadness_3,0.5416666666666666,0.5909090909090909,0.5652173913043478,22.0
surprise_1,0.4854368932038835,0.4132231404958678,0.44642857142857145,121.0
surprise_2,0.5625,0.33962264150943394,0.4235294117647059,53.0
surprise_3,0.0,0.0,0.0,6.0

EPOCH 10
epoch,train_loss,val_loss,test_loss,val_f1_macro,val_f1_micro,test_f1_macro,test_f1_micro,val_pearson_mean,test_pearson_mean
1,0.30904657155396004,0.26671651005744934,0.2625659108161926,0.003149508951683318,0.005672149744753261,0.0014336917562724016,0.002331002331002331,0.3044936299324036,0.2760081499814987
2,0.2503195851437959,0.2446790635585785,0.24014341831207275,0.13929204589869423,0.17535545023696683,0.13893604221853453,0.1902071563088512,0.40935074388980863,0.40734222531318665
3,0.21401270198435918,0.2356061488389969,0.2320442944765091,0.18695081318230258,0.25075659316904453,0.20575299630441848,0.2798283261802575,0.4436633865038554,0.4174725830554962
4,0.18566928508310665,0.23014134168624878,0.22870288789272308,0.2844793109064676,0.3940443213296399,0.278139525684719,0.3978201634877384,0.4640623946984609,0.43749649326006573
5,0.15841404532614026,0.2344459891319275,0.23480992019176483,0.32419792690258,0.4155844155844156,0.3238421767072239,0.4184818481848185,0.4683956821759542,0.4374850829442342
6,0.136259997904542,0.24402320384979248,0.24638855457305908,0.3680604251130678,0.45143212951432127,0.3679029967021297,0.4527829893683552,0.46908212701479596,0.43672952950000765
7,0.11911078696308831,0.25051310658454895,0.2534690797328949,0.3661220573070088,0.45264145045326665,0.3715364103895433,0.4578616352201258,0.4646078666051229,0.43415207266807554
8,0.1034341649970545,0.2545353174209595,0.25596800446510315,0.37710861858689165,0.4426649583600256,0.38131073023265477,0.4514066496163683,0.4582793672879537,0.4329599897066752
9,0.09182200258077397,0.2636389136314392,0.26623204350471497,0.39620989002794105,0.46015503875968994,0.38206136478845765,0.4540337711069418,0.4588768561681112,0.4294037133455276
10,0.08554789122299626,0.26553624868392944,0.26801034808158875,0.3871181214505021,0.4579870729455217,0.39016461853181805,0.4582043343653251,0.4612305005391439,0.43195687035719554

FINAL TEST SCORES AFTER EPOCH 10
metric,value
test_loss,0.26801034808158875
test_f1_macro,0.39016461853181805
test_f1_micro,0.4582043343653251
test_pearson_mean,0.43195687035719554

CLASSWISE RESULTS AFTER EPOCH 10
class,precision,recall,f1_score,support
anger_1,0.4666666666666667,0.19444444444444445,0.27450980392156865,36.0
anger_2,0.5,0.13333333333333333,0.21052631578947367,15.0
anger_3,0.0,0.0,0.0,9.0
fear_1,0.44623655913978494,0.5220125786163522,0.4811594202898551,159.0
fear_2,0.43,0.43434343434343436,0.4321608040201005,99.0
fear_3,0.7419354838709677,0.46,0.5679012345679012,50.0
joy_1,0.5357142857142857,0.4945054945054945,0.5142857142857142,91.0
joy_2,0.5,0.41935483870967744,0.45614035087719296,31.0
joy_3,0.7,0.5833333333333334,0.6363636363636364,12.0
sadness_1,0.4444444444444444,0.48484848484848486,0.463768115942029,99.0
sadness_2,0.5769230769230769,0.2830188679245283,0.379746835443038,53.0
sadness_3,0.5416666666666666,0.5909090909090909,0.5652173913043478,22.0
surprise_1,0.4774774774774775,0.4380165289256198,0.45689655172413796,121.0
surprise_2,0.5294117647058824,0.33962264150943394,0.41379310344827586,53.0
surprise_3,0.0,0.0,0.0,6.0
